groupI	908284	0.0000
groupI	941813	0.0037
groupI	941904	-0.0000
groupI	956540	-0.0001
groupI	956631	-0.0002
groupI	959702	0.0083
groupI	971900	-0.0000
groupI	971991	-0.0002
groupI	983191	0.0176
groupI	983330	0.0083
groupI	990065	0.0007
groupI	990156	0.0063
groupI	999156	0.0137
groupI	999247	0.0465
groupI	1039083	0.0001
groupI	1039174	0.0006
groupI	1042560	0.0044
groupI	1042651	0.0192
groupI	1076124	-0.0000
groupI	1076771	0.0000
groupI	1143813	0.0002
groupI	1146320	0.0058
groupI	1190522	0.0884
groupI	1190613	0.0137
groupI	1198904	0.0151
groupI	1200003	0.0001
groupI	1200094	-0.0000
groupI	1217064	0.0001
groupI	1236326	0.0122
groupI	1236417	0.0005
groupI	1246149	-0.0024
groupI	1246240	0.0290
groupI	1260733	-0.0001
groupI	1267486	0.0084
groupI	1267577	0.0088
groupI	1326328	-0.0001
groupI	1326419	0.0002
groupI	1330114	0.0500
groupI	1330205	0.0223
groupI	1343871	0.0015
groupI	1347769	-0.0000
groupI	1354315	0.0010
groupI	1382186	0.0073
groupI	1382277	0.0142
groupI	1391821	0.0027
groupI	1397899	0.0086
groupI	1397990	0.0036
groupI	1406740	0.0052
groupI	1415076	-0.0006
groupI	1442518	0.0210
groupI	1442609	-0.0007
groupI	1445525	-0.0000
groupI	1445616	0.0003
groupI	1463906	0.0464
groupI	1492174	0.0067
groupI	1493370	0.0358
groupI	1507306	0.0017
groupI	1507397	0.0001
groupI	1521540	0.0038
groupI	1521631	0.0652
groupI	1553575	0.0001
groupI	1553666	0.0456
groupI	1604623	0.0218
groupI	1604715	0.0001
groupI	1608793	-0.0000
groupI	1615251	0.0001
groupI	1615342	0.0076
groupI	1632950	0.0022
groupI	1664252	0.0001
groupI	1664343	0.0001
groupI	1672606	0.0072
groupI	1694092	-0.0005
groupI	1719646	-0.0010
groupI	1719737	0.0019
groupI	1730827	0.0015
groupI	1730918	-0.0000
groupI	1760099	-0.0003
groupI	1760619	0.0000
groupI	1762623	0.0000
groupI	1804367	0.0019
groupI	1805050	0.0152
groupI	1904683	0.0053
groupI	1904774	0.0009
groupI	1911342	0.0073
groupI	1911433	0.0104
groupI	1913371	0.0071
groupI	1913462	0.0166
groupI	1915678	0.0133
groupI	1915769	0.0001
groupI	1920581	-0.0012
groupI	1920672	0.0136
groupI	1972350	0.0074
groupI	1972441	0.0026
groupI	2002959	-0.0001
groupI	2003050	0.0017
groupI	2013298	0.0082
groupI	2013389	0.0001
groupI	2017174	0.0041
groupI	2017265	0.0482
groupI	2021134	0.0004
groupI	2041407	0.0000
groupI	2041498	0.0000
groupI	2089667	0.0465
groupI	2089758	0.0004
groupI	2091944	0.0000
groupI	2092035	0.0367
groupI	2110105	0.0001
groupI	2110196	0.0080
groupI	2158839	0.0012
groupI	2158930	0.0050
groupI	2160152	0.0057
groupI	2160243	0.0000
groupI	2169689	0.0029
groupI	2169780	0.0180
groupI	2239724	0.0121
groupI	2241354	0.0012
groupI	2254620	0.0540
groupI	2254711	-0.0003
groupI	2264553	0.0001
groupI	2266204	0.0093
groupI	2266269	0.0099
groupI	2266360	0.0001
groupI	2295201	-0.0011
groupI	2295292	0.0004
groupI	2305111	-0.0002
groupI	2305202	0.0584
groupI	2336504	0.0786
groupI	2354721	0.0002
groupI	2363548	0.0024
groupI	2363639	0.0153
groupI	2386249	0.0018
groupI	2386340	-0.0002
groupI	2394552	0.0300
groupI	2403680	0.1115
groupI	2403771	0.0145
groupI	2445119	0.0009
groupI	2445210	0.2329
groupI	2485542	0.0003
groupI	2485633	0.0008
groupI	2515761	0.0071
groupI	2515852	0.0164
groupI	2544147	0.1062
groupI	2544238	0.0020
groupI	2551578	0.0103
groupI	2551669	0.0334
groupI	2575196	0.0165
groupI	2575287	-0.0000
groupI	2585118	0.0007
groupI	2585209	-0.0000
groupI	2589627	0.1283
groupI	2589718	0.0024
groupI	2625631	0.0026
groupI	2625722	0.0142
groupI	2633273	0.0007
groupI	2659023	0.0016
groupI	2664816	0.0028
groupI	2664907	0.0050
groupI	2673251	0.0225
groupI	2673342	-0.0007
groupI	2711015	0.0057
groupI	2711106	0.0004
groupI	2724471	0.0001
groupI	2724562	0.0000
groupI	2728989	0.0003
groupI	2729134	0.0598
groupI	2752028	0.0286
groupI	2757966	0.0034
groupI	2852381	0.0039
groupI	2852472	0.0093
groupI	2872341	0.0034
groupI	2884471	-0.0004
groupI	2884562	0.0008
groupI	2898944	0.0117
groupI	2899035	0.0072
groupI	2923803	0.0017
groupI	2923894	0.0011
groupI	2955594	0.0008
groupI	2988307	0.0000
groupI	2988398	0.0125
groupI	3037225	0.0208
groupI	3037316	0.0004
groupI	3038538	0.0221
groupI	3057444	0.0095
groupI	3083960	0.0000
groupI	3093360	0.0001
groupI	3093451	0.0255
groupI	3100078	0.0451
groupI	3100967	0.0101
groupI	3126655	0.0068
groupI	3126746	0.0410
groupI	3136384	0.0000
groupI	3136475	-0.0015
groupI	3146835	0.0175
groupI	3146926	-0.0003
groupI	3152182	0.0142
groupI	3152273	0.0061
groupI	3175852	0.0012
groupI	3214172	0.0009
groupI	3220956	0.1018
groupI	3221047	0.0059
groupI	3237830	-0.0022
groupI	3237921	0.0067
groupI	3276654	0.0151
groupI	3277052	0.0315
groupI	3330467	0.0069
groupI	3330558	-0.0003
groupI	3333467	0.0025
groupI	3333558	0.0000
groupI	3342587	0.0333
groupI	3345602	0.0050
groupI	3345693	0.0431
groupI	3393070	-0.0025
groupI	3393161	0.0000
groupI	3404675	0.0010
groupI	3404766	-0.0012
groupI	3409852	0.0000
groupI	3456133	0.0362
groupI	3466811	0.0011
groupI	3466902	0.0137
groupI	3479763	0.0371
groupI	3479854	0.0657
groupI	3482179	0.0272
groupI	3503543	0.0606
groupI	3503634	0.0810
groupI	3516810	0.0237
groupI	3516901	0.0029
groupI	3521140	0.0004
groupI	3521231	0.0265
groupI	3534809	0.0112
groupI	3534900	0.0359
groupI	3565911	0.0000
groupI	3566002	0.0053
groupI	3711221	-0.0000
groupI	3711312	0.0001
groupI	3723331	0.0004
groupI	3723422	0.0001
groupI	3752939	0.0059
groupI	3753030	0.0118
groupI	3805836	0.0033
groupI	3816619	0.0013
groupI	3818467	-0.0001
groupI	3829434	0.0030
groupI	3829525	-0.0002
groupI	3839322	0.0867
groupI	3839413	0.1009
groupI	3843368	0.0630
groupI	3856917	0.0001
groupI	3857008	0.0136
groupI	3884333	0.0001
groupI	3884424	-0.0000
groupI	3892599	-0.0001
groupI	3908531	0.0003
groupI	3908622	-0.0000
groupI	3916286	0.0048
groupI	3916377	0.0009
groupI	3919937	0.0089
groupI	3920028	0.0022
groupI	4025692	0.0000
groupI	4027258	0.0004
groupI	4080974	0.0019
groupI	4087070	0.0016
groupI	4087161	0.0000
groupI	4093544	0.0008
groupI	4093635	-0.0004
groupI	4104531	0.0004
groupI	4104622	0.0049
groupI	4146671	-0.0000
groupI	4146762	-0.0000
groupI	4153492	0.0121
groupI	4153583	0.0192
groupI	4193732	-0.0000
groupI	4193823	0.0002
groupI	4205335	0.0200
groupI	4224723	-0.0022
groupI	4224814	0.0118
groupI	4238917	0.1849
groupI	4239008	0.2119
groupI	4304734	0.0088
groupI	4304825	0.0000
groupI	4309292	0.0000
groupI	4309383	-0.0001
groupI	4315128	0.0933
groupI	4315219	0.1838
groupI	4319564	0.0711
groupI	4319655	0.0000
groupI	4334978	0.0396
groupI	4335069	0.0001
groupI	4337063	0.1199
groupI	4337154	0.0000
groupI	4338952	0.0030
groupI	4339043	0.0058
groupI	4345577	0.0909
groupI	4345668	-0.0000
groupI	4388877	0.0000
groupI	4388968	-0.0000
groupI	4402061	0.0278
groupI	4402152	-0.0026
groupI	4405627	-0.0000
groupI	4405718	0.0016
groupI	4426357	0.0019
groupI	4426448	0.0003
groupI	4437137	0.0609
groupI	4437228	0.0024
groupI	4438840	0.1534
groupI	4440173	0.0074
groupI	4440264	0.0000
groupI	4494556	0.0006
groupI	4526076	-0.0001
groupI	4526167	0.0122
groupI	4564112	-0.0003
groupI	4564203	0.0068
groupI	4608641	-0.0000
groupI	4608732	0.0004
groupI	4621011	0.0189
groupI	4621102	0.0003
groupI	4659278	0.0505
groupI	4659369	0.0000
groupI	4712363	0.0009
groupI	4757508	0.0004
groupI	4766492	-0.0017
groupI	4766583	0.0000
groupI	4778061	0.0444
groupI	4778152	0.0020
groupI	4783469	0.1172
groupI	4783560	0.0550
groupI	4795300	-0.0000
groupI	4795391	0.0192
groupI	4797156	-0.0009
groupI	4797247	0.0001
groupI	4798371	0.0000
groupI	4798462	0.0001
groupI	4819009	0.0316
groupI	4819100	-0.0000
groupI	4928165	0.0276
groupI	4928256	0.0004
groupI	4931916	0.0726
groupI	4932007	0.0003
groupI	5092168	0.0013
groupI	5092259	0.0373
groupI	5132110	-0.0002
groupI	5132201	0.0293
groupI	5156727	0.0473
groupI	5156818	0.0071
groupI	5164553	0.0000
groupI	5164644	-0.0001
groupI	5215235	0.0000
groupI	5215363	0.0134
groupI	5235158	0.0002
groupI	5235249	0.0008
groupI	5239239	-0.0001
groupI	5239330	0.0423
groupI	5269327	0.1101
groupI	5344457	0.0060
groupI	5344548	0.0125
groupI	5418928	0.0000
groupI	5457979	0.0000
groupI	5473187	0.0073
groupI	5473278	0.0253
groupI	5474915	0.0238
groupI	5487661	0.0020
groupI	5487752	0.0008
groupI	5497686	0.1610
groupI	5497777	0.0198
groupI	5500732	0.1980
groupI	5500823	0.0769
groupI	5518177	0.0663
groupI	5518268	0.0062
groupI	5538185	-0.0002
groupI	5538276	0.0008
groupI	5545612	0.0004
groupI	5545703	0.1955
groupI	5574070	0.0236
groupI	5574820	-0.0000
groupI	5574911	0.0620
groupI	5575622	0.0396
groupI	5612129	0.0037
groupI	5612220	0.0001
groupI	5670757	0.0014
groupI	5696677	0.0000
groupI	5696768	0.0000
groupI	5701567	0.0144
groupI	5701658	0.1136
groupI	5708224	0.0000
groupI	5737207	0.0000
groupI	5744473	0.0000
groupI	5777042	0.0041
groupI	5782168	0.0011
groupI	5782259	-0.0000
groupI	5798785	0.0000
groupI	5817713	0.0000
groupI	5830889	0.0000
groupI	5830980	0.1381
groupI	5833403	0.0000
groupI	5834339	0.0003
groupI	5835105	0.0080
groupI	5835196	0.0018
groupI	5837017	0.0002
groupI	5837108	-0.0000
groupI	5841737	-0.0001
groupI	5857452	0.0007
groupI	5857543	0.0000
groupI	5895652	0.0233
groupI	5899799	0.0000
groupI	5903499	0.0575
groupI	5903590	0.0005
groupI	5911989	0.0094
groupI	5925383	0.0003
groupI	5925474	0.0119
groupI	5976125	0.0000
groupI	5976216	0.0003
groupI	5989676	0.1915
groupI	6070737	0.1287
groupI	6070828	0.1621
groupI	6097722	0.4975
groupI	6097813	0.0004
groupI	6116287	0.5513
groupI	6116378	0.0026
groupI	6116567	0.3274
groupI	6122227	0.0026
groupI	6122318	0.0000
groupI	6126620	0.0000
groupI	6126711	0.7199
groupI	6196130	0.1035
groupI	6196221	0.0034
groupI	6198362	0.0023
groupI	6198453	0.5453
groupI	6243592	0.0027
groupI	6256792	0.2719
groupI	6260921	0.0325
groupI	6261012	0.2180
groupI	6301805	0.0019
groupI	6301896	0.0101
groupI	6405026	0.0117
groupI	6405117	0.0679
groupI	6418093	0.4728
groupI	6418184	0.2685
groupI	6465633	0.0013
groupI	6465724	0.2904
groupI	6485461	0.0006
groupI	6485552	0.5123
groupI	6537910	0.0031
groupI	6538001	0.0153
groupI	6550128	0.0000
groupI	6550219	0.0239
groupI	6573945	0.0760
groupI	6574036	0.8043
groupI	6596590	0.0071
groupI	6596681	0.0051
groupI	6734484	0.0000
groupI	6734575	0.0014
groupI	6767715	-0.0000
groupI	6786961	0.1646
groupI	6787052	0.0081
groupI	6789610	0.3960
groupI	6789701	0.1417
groupI	6799432	0.0005
groupI	6799523	0.1935
groupI	6829872	0.0000
groupI	6865850	0.0258
groupI	6865941	0.0061
groupI	7008419	0.2667
groupI	7008510	0.3569
groupI	7028760	0.1687
groupI	7032575	-0.0000
groupI	7032666	0.0545
groupI	7038906	0.3878
groupI	7038997	0.0038
groupI	7044922	0.0187
groupI	7045013	0.1115
groupI	7054763	0.1123
groupI	7054854	0.8156
groupI	7059563	0.0263
groupI	7059654	0.0341
groupI	7066915	0.7779
groupI	7067006	0.6913
groupI	7117655	0.4610
groupI	7117746	0.4382
groupI	7132225	0.3961
groupI	7132316	0.0268
groupI	7171868	0.0006
groupI	7171959	-0.0003
groupI	7248530	0.1697
groupI	7248621	0.1440
groupI	7279270	0.0001
groupI	7279361	0.0475
groupI	7374663	0.0092
groupI	7379654	0.6057
groupI	7379745	0.0460
groupI	7394175	0.0310
groupI	7394266	0.0089
groupI	7399509	0.2644
groupI	7399600	0.2627
groupI	7410623	0.1201
groupI	7410714	0.1299
groupI	7423539	0.4336
groupI	7423630	0.0354
groupI	7426297	0.0000
groupI	7435173	0.2093
groupI	7435264	0.1652
groupI	7461049	0.0096
groupI	7461140	0.1707
groupI	7462451	0.2228
groupI	7469064	0.2262
groupI	7469155	0.2096
groupI	7489337	0.0444
groupI	7489428	0.0360
groupI	7489978	0.2116
groupI	7496252	0.0201
groupI	7496343	0.0000
groupI	7499542	0.0013
groupI	7499633	0.1488
groupI	7512820	0.7780
groupI	7512911	0.7751
groupI	7536843	0.1025
groupI	7546706	0.0121
groupI	7546797	0.1855
groupI	7570768	0.0222
groupI	7570859	0.0000
groupI	7570964	0.0200
groupI	7571055	0.6852
groupI	7576131	0.0206
groupI	7595451	0.0101
groupI	7595603	0.0023
groupI	7595694	0.0112
groupI	7598607	-0.0000
groupI	7598698	0.0274
groupI	7603936	0.5875
groupI	7604027	0.8147
groupI	7622093	0.0007
groupI	7622184	0.7570
groupI	7744273	0.1145
groupI	7744364	0.0992
groupI	7753714	0.0000
groupI	7792090	0.4601
groupI	7792181	0.0000
groupI	7800925	0.0959
groupI	7812414	0.0665
groupI	7812505	0.0000
groupI	7922796	0.8376
groupI	7922887	0.7839
groupI	7929853	0.8360
groupI	7929944	0.8147
groupI	7937528	0.8126
groupI	7937619	0.8170
groupI	7958233	0.0052
groupI	7958324	0.0000
groupI	7971253	0.8607
groupI	7976084	0.0000
groupI	7976175	0.8282
groupI	7977674	0.0106
groupI	7977765	0.7273
groupI	8005215	-0.0000
groupI	8005306	0.0483
groupI	8016002	0.0045
groupI	8016093	0.0000
groupI	8021926	0.0000
groupI	8022017	0.8317
groupI	8032288	-0.0000
groupI	8032379	0.3592
groupI	8064511	0.7706
groupI	8064602	0.6393
groupI	8072017	0.0007
groupI	8072108	0.7983
groupI	8083660	0.0016
groupI	8083751	0.0016
groupI	8117490	0.4016
groupI	8117581	0.0042
groupI	8131785	0.0414
groupI	8131876	0.0000
groupI	8165160	0.1876
groupI	8165251	0.0862
groupI	8234395	0.0001
groupI	8234486	0.7479
groupI	8298263	0.6719
groupI	8298354	0.6370
groupI	8308458	0.0017
groupI	8308549	0.2069
groupI	8317770	0.0879
groupI	8317861	0.0001
groupI	8360721	0.0000
groupI	8360812	0.3374
groupI	8414570	0.0020
groupI	8417244	0.0000
groupI	8417335	0.0599
groupI	8419863	0.0001
groupI	8420384	0.4273
groupI	8422248	0.0716
groupI	8422339	0.0280
groupI	8431201	0.0373
groupI	8431292	0.0269
groupI	8433077	0.0260
groupI	8433168	0.0011
groupI	8434812	0.1355
groupI	8434903	0.0397
groupI	8438205	0.0501
groupI	8438296	0.0908
groupI	8441885	0.0433
groupI	8441976	0.1207
groupI	8448727	0.0432
groupI	8449319	0.1205
groupI	8451294	0.0003
groupI	8451385	0.3860
groupI	8451506	0.1201
groupI	8470659	0.1412
groupI	8470750	0.0003
groupI	8481458	0.7079
groupI	8593007	0.4950
groupI	8593098	0.7899
groupI	8603321	0.8097
groupI	8603412	0.1408
groupI	8611943	0.0006
groupI	8612034	-0.0000
groupI	8619840	0.8114
groupI	8619931	0.8091
groupI	8632901	0.3968
groupI	8632992	0.4665
groupI	8735141	0.1826
groupI	8767734	0.0006
groupI	8767825	0.0339
groupI	8785380	0.0392
groupI	8857888	0.0000
groupI	8921401	0.0778
groupI	8931987	0.0424
groupI	8932078	0.7289
groupI	9043174	0.0000
groupI	9051696	0.0000
groupI	9067442	0.8214
groupI	9067533	0.0000
groupI	9081407	0.6451
groupI	9081498	0.6498
groupI	9085611	0.0005
groupI	9085702	0.0601
groupI	9093330	0.0228
groupI	9093421	0.0187
groupI	9109994	0.2454
groupI	9133399	0.8562
groupI	9176464	0.8638
groupI	9192456	0.0000
groupI	9193223	0.0009
groupI	9197151	0.4654
groupI	9197242	0.0647
groupI	9201210	0.0000
groupI	9201301	0.0001
groupI	9250390	0.2197
groupI	9250481	0.0024
groupI	9334962	0.0011
groupI	9335600	0.8126
groupI	9359568	0.8652
groupI	9359659	0.2900
groupI	9362123	0.1969
groupI	9362214	0.0025
groupI	9368383	0.8858
groupI	9368474	0.0789
groupI	9383432	0.8839
groupI	9383523	0.0011
groupI	9432974	0.0790
groupI	9503995	0.8487
groupI	9504086	0.0429
groupI	9512569	-0.0000
groupI	9512660	0.0538
groupI	9518255	0.8556
groupI	9518346	0.4790
groupI	9528308	0.8385
groupI	9566136	0.1744
groupI	9577837	0.0515
groupI	9577928	0.0019
groupI	9578715	0.0024
groupI	9580862	0.0001
groupI	9598268	-0.0001
groupI	9598359	0.0034
groupI	9598400	0.0038
groupI	9598491	0.2977
groupI	9624815	0.5351
groupI	9624906	0.0000
groupI	9632490	0.0953
groupI	9632581	0.0001
groupI	9680778	0.1876
groupI	9680869	0.0701
groupI	9750682	0.0127
groupI	9750773	0.0267
groupI	9754862	0.0002
groupI	9754953	0.0001
groupI	9773271	0.4044
groupI	9773362	0.3997
groupI	9781231	0.5071
groupI	9781322	0.0537
groupI	9787321	0.7057
groupI	9787412	0.2886
groupI	9837622	0.0290
groupI	9837713	0.2020
groupI	9858898	0.0494
groupI	9858989	0.0513
groupI	9893496	0.0278
groupI	9945868	0.3955
groupI	9945959	0.0192
groupI	9954005	0.2199
groupI	10028111	0.0004
groupI	10056194	0.0748
groupI	10056285	0.1241
groupI	10071318	0.6396
groupI	10071409	0.0000
groupI	10076518	0.0003
groupI	10076609	0.0046
groupI	10083273	0.0009
groupI	10209969	0.2582
groupI	10210060	0.2157
groupI	10271383	0.1480
groupI	10271474	0.4061
groupI	10340188	0.1427
groupI	10340279	0.1586
groupI	10352282	0.0790
groupI	10352373	0.0613
groupI	10382721	0.7954
groupI	10382812	0.5109
groupI	10392081	0.8461
groupI	10392172	0.1087
groupI	10409706	0.8049
groupI	10409797	0.5265
groupI	10445624	0.0001
groupI	10445715	0.8568
groupI	10529856	0.1992
groupI	10529947	0.0001
groupI	10530410	0.1914
groupI	10563166	0.1974
groupI	10563257	0.0182
groupI	10590266	0.0242
groupI	10590357	0.0761
groupI	10611489	0.3489
groupI	10611580	0.0001
groupI	10646767	0.3487
groupI	10646858	0.3761
groupI	10678065	0.0000
groupI	10678156	0.0000
groupI	10688412	0.0002
groupI	10688917	0.0014
groupI	10694891	-0.0000
groupI	10694982	0.5766
groupI	10711480	0.0090
groupI	10722368	0.0005
groupI	10722459	0.1412
groupI	10729206	0.5203
groupI	10729297	0.0003
groupI	10734500	0.0005
groupI	10790091	0.0011
groupI	10793762	0.0067
groupI	10793853	0.2332
groupI	10816753	0.4704
groupI	10816844	-0.0028
groupI	10856420	0.1120
groupI	10856511	0.0000
groupI	10892309	0.0226
groupI	10892400	0.0008
groupI	10957167	0.0070
groupI	10996902	0.0000
groupI	10996993	0.0000
groupI	11023274	0.2617
groupI	11023365	0.2827
groupI	11052897	-0.0004
groupI	11052988	0.0120
groupI	11055443	0.0000
groupI	11071420	0.0552
groupI	11071511	0.2917
groupI	11094321	0.0084
groupI	11094412	0.5095
groupI	11177218	0.1171
groupI	11177309	0.0009
groupI	11195493	0.2435
groupI	11195584	0.0012
groupI	11229790	0.6808
groupI	11229881	0.1221
groupI	11245569	0.0606
groupI	11245660	0.0119
groupI	11344839	-0.0000
groupI	11344930	0.6713
groupI	11360105	0.0184
groupI	11360196	0.8113
groupI	11366502	0.4660
groupI	11366593	0.8744
groupI	11585236	0.0001
groupI	11585327	0.0000
groupI	11597081	0.0000
groupI	11597172	0.8232
groupI	11622125	0.8665
groupI	11622216	0.0000
groupI	11662414	-0.0000
groupI	11662505	0.8405
groupI	11674437	0.0060
groupI	11674528	0.0000
groupI	11691166	0.0018
groupI	11764038	0.0002
groupI	11764129	0.0075
groupI	11769945	0.0054
groupI	11770036	0.0045
groupI	11783491	-0.0000
groupI	11783582	0.0029
groupI	11795307	0.2563
groupI	11795398	0.0000
groupI	11808974	0.0000
groupI	11809065	0.0921
groupI	11817327	0.4115
groupI	11817418	0.0087
groupI	11860436	0.0000
groupI	11860527	0.4894
groupI	11861175	0.4517
groupI	11861266	0.5599
groupI	11898080	0.0523
groupI	11898171	0.0170
groupI	11934962	0.5487
groupI	11935767	0.6231
groupI	11938747	0.0015
groupI	11938838	0.0001
groupI	11941105	0.4376
groupI	11941196	0.4407
groupI	11960303	0.6457
groupI	11960394	0.7674
groupI	11964894	0.7122
groupI	11964985	0.7062
groupI	11973798	0.1332
groupI	11973889	0.3826
groupI	12015025	0.0002
groupI	12019517	0.8584
groupI	12019608	0.0001
groupI	12023589	0.0002
groupI	12023680	0.8929
groupI	12067689	0.8420
groupI	12067780	0.0000
groupI	12085171	0.0249
groupI	12085262	0.8455
groupI	12112172	0.1535
groupI	12112263	0.0015
groupI	12132889	0.2510
groupI	12132980	0.2835
groupI	12157136	0.8075
groupI	12157227	0.0492
groupI	12211870	0.0342
groupI	12211961	0.3114
groupI	12220085	0.5761
groupI	12220176	0.2038
groupI	12222075	0.6179
groupI	12222166	0.0008
groupI	12237158	0.0002
groupI	12241749	-0.0000
groupI	12241840	0.0345
groupI	12268205	0.2848
groupI	12268296	0.8372
groupI	12278527	0.5792
groupI	12288059	0.0002
groupI	12344380	-0.0000
groupI	12344471	0.0000
groupI	12365923	0.6435
groupI	12366014	0.0461
groupI	12385295	0.0127
groupI	12385386	0.0062
groupI	12389849	0.1509
groupI	12389940	0.1553
groupI	12402323	0.1350
groupI	12402414	0.0055
groupI	12407248	0.0006
groupI	12407339	0.0076
groupI	12515386	0.0001
groupI	12515477	0.0008
groupI	12545675	0.0000
groupI	12545766	0.0001
groupI	12551665	-0.0000
groupI	12551756	0.0000
groupI	12562265	0.0024
groupI	12562356	0.0535
groupI	12564397	0.0087
groupI	12564488	0.1003
groupI	12641106	0.0002
groupI	12641197	0.0006
groupI	12641229	-0.0003
groupI	12641320	-0.0000
groupI	12674468	0.0035
groupI	12674559	0.0000
groupI	12715258	0.0366
groupI	12715349	0.0752
groupI	12782090	0.1113
groupI	12782181	0.0034
groupI	12865574	-0.0000
groupI	12865665	0.0642
groupI	12890599	-0.0003
groupI	12890690	0.0914
groupI	12895517	0.0463
groupI	12896393	0.0004
groupI	12896484	0.0130
groupI	12941230	0.0000
groupI	12941321	0.0153
groupI	12947954	0.0015
groupI	12948045	0.0007
groupI	12991321	0.1816
groupI	12991412	0.1413
groupI	12994736	0.0052
groupI	12994827	0.0003
groupI	13010188	0.0798
groupI	13098859	0.0057
groupI	13098950	0.3007
groupI	13102264	0.5486
groupI	13102355	0.0257
groupI	13161274	0.2530
groupI	13161365	0.0110
groupI	13184339	0.3089
groupI	13272678	0.0001
groupI	13272769	0.0241
groupI	13365813	-0.0001
groupI	13365904	0.0621
groupI	13370329	0.0001
groupI	13370420	0.0000
groupI	13376287	0.0216
groupI	13376378	0.1270
groupI	13443370	0.2612
groupI	13514905	0.3890
groupI	13514996	0.3669
groupI	13569075	0.0000
groupI	13569688	0.4370
groupI	13569779	0.0100
groupI	13657447	0.6976
groupI	13657603	0.0000
groupI	13719450	0.3382
groupI	13719541	0.0075
groupI	13735285	0.0031
groupI	13735376	0.0000
groupI	13736049	0.0818
groupI	13736140	0.0464
groupI	13753604	-0.0000
groupI	13753695	0.1334
groupI	13777062	0.0000
groupI	13777153	0.5928
groupI	13778603	0.1176
groupI	13787727	0.5354
groupI	13787818	0.6547
groupI	13809915	0.0108
groupI	13810006	0.6560
groupI	13833800	0.0001
groupI	13833891	0.0657
groupI	13859722	0.0001
groupI	13859813	0.0027
groupI	13883236	0.0029
groupI	13883327	0.0056
groupI	13902797	0.0157
groupI	13902888	0.0052
groupI	13947826	0.6143
groupI	13947917	-0.0000
groupI	13949623	0.4135
groupI	13949714	0.4810
groupI	13971142	0.0001
groupI	13971233	0.4660
groupI	13973498	0.0003
groupI	13973589	-0.0007
groupI	13979067	0.0001
groupI	13979158	0.0017
groupI	14029211	0.0003
groupI	14029302	0.0003
groupI	14068859	0.0137
groupI	14084363	0.0404
groupI	14084454	-0.0000
groupI	14207040	-0.0000
groupI	14207131	0.0005
groupI	14210719	0.0098
groupI	14210810	0.0590
groupI	14267341	0.0002
groupI	14294022	0.0005
groupI	14295063	0.0000
groupI	14295154	0.0102
groupI	14336112	0.0053
groupI	14336203	0.0000
